ALMR;CEPVR;CS;1
ASKR;CEPVR;CS;1
OLLR;CEPVR;CS;6
RIAR;CEPVR;CS;1
RIH;CEPVR;CS;2
RIS;CEPVR;CS;1
AS01;DA01;CS;2
AVAL;DA01;CS;2
AVAR;DA01;CS;2
AVDL;DA01;CS;1
AVDR;DA01;CS;2
AVEL;DA01;CS;5
AVER;DA01;CS;5
AVM;DA01;CS;1
AVAL;DA02;CS;2
AVAR;DA02;CS;2
AVDL;DA02;CS;1
AVDR;DA02;CS;1
AVEL;DA02;CS;1
AVER;DA02;CS;3
AVL;DA02;CS;1
DD01;DA02;CS;2
PVCL;DA02;CS;1
AS03;DA03;CS;1
AVAL;DA03;CS;6
AVAR;DA03;CS;3
AVDL;DA03;CS;4
AVDR;DA03;CS;2
AVEL;DA03;CS;3
AVER;DA03;CS;1
DA04;DA03;CS;1
DB02;DA03;CS;5
DD02;DA03;CS;1
AVAL;DA04;CS;7
AVAR;DA04;CS;6
AVDL;DA04;CS;2
AVDR;DA04;CS;2
AVEL;DA04;CS;1
DA03;DA04;CS;2
AVAL;DA05;CS;7
AVAR;DA05;CS;2
AVBR;DA05;CS;1
AVDL;DA05;CS;1
AVDR;DA05;CS;2
HSNR;DA05;CS;1
PVCL;DA05;CS;1
AVAL;DA06;CS;11
AVAR;DA06;CS;11
HSNR;DA06;CS;1
PVCL;DA06;CS;1
RID;DA06;CS;3
AVAL;DA07;CS;2
AVAR;DA07;CS;3
AVAL;DA08;CS;4
AVAR;DA08;CS;8
AVDL;DA08;CS;1
AVDR;DA08;CS;1
AVG;DA08;CS;1
DVB;DA08;CS;4
PHAR;DA08;CS;1
PHBR;DA08;CS;1
VA12;DA08;CS;3
AVAL;DA09;CS;3
AVAR;DA09;CS;2
AVDR;DA09;CS;1
PDA;DA09;CS;1
PHCL;DA09;CS;7
PHCR;DA09;CS;2
PVCR;DA09;CS;1
PVR;DA09;CS;1
VA12;DA09;CS;5
AS02;DB01;CS;1
DVA;DB02;CS;1
PVCL;DB02;CS;3
PVCR;DB02;CS;1
PVR;DB02;CS;1
AVAR;DB03;CS;1
AVER;DB03;CS;1
DA03;DB03;CS;1
DA04;DB03;CS;1
DVA;DB03;CS;2
PVCL;DB03;CS;4
PVCR;DB03;CS;3
PVR;DB03;CS;1
AVDR;DB04;CS;1
DA05;DB04;CS;1
DVA;DB04;CS;1
PVCL;DB04;CS;3
PVCR;DB04;CS;4
VC02;DB04;CS;1
AVAL;DB05;CS;2
AVAR;DB05;CS;1
DVA;DB05;CS;1
PVCL;DB05;CS;2
PVCR;DB05;CS;1
AVAL;DB06;CS;1
AVAR;DB06;CS;5
DVA;DB06;CS;2
PVCL;DB06;CS;2
PVCR;DB06;CS;2
DVA;DB07;CS;2
PVCL;DB07;CS;3
PVCR;DB07;CS;1
VA12;DB07;CS;4
AS02;DD01;CS;1
AS03;DD01;CS;1
AVL;DD01;CS;1
DA01;DD01;CS;4
DA02;DD01;CS;1
DB01;DD01;CS;10
PVNL;DD01;CS;2
PVQR;DD01;CS;1
RID;DD01;CS;4
VA01;DD01;CS;9
VA02;DD01;CS;13
VA03;DD01;CS;18
VB01;DD01;CS;1
VB02;DD01;CS;20
VC01;DD01;CS;7
VC02;DD01;CS;6
VC03;DD01;CS;2
VD01;DD01;CS;1
VD02;DD01;CS;1
AS05;DD02;CS;1
DA03;DD02;CS;1
DA04;DD02;CS;1
DB02;DD02;CS;2
DB03;DD02;CS;4
PVPR;DD02;CS;1
RID;DD02;CS;4
VA03;DD02;CS;11
VA04;DD02;CS;21
VA05;DD02;CS;5
VB02;DD02;CS;1
VB03;DD02;CS;37
VB04;DD02;CS;6
VC01;DD02;CS;6
VC02;DD02;CS;4
VC03;DD02;CS;4
DB03;DD03;CS;10
DB04;DD03;CS;3
PVNR;DD03;CS;1
RID;DD03;CS;3
VA05;DD03;CS;13
VA06;DD03;CS;24
VA07;DD03;CS;3
VB04;DD03;CS;16
VB05;DD03;CS;27
VC01;DD03;CS;6
VC02;DD03;CS;9
VC03;DD03;CS;5
VA07;DD04;CS;12
VA08;DD04;CS;21
VA09;DD04;CS;3
VB06;DD04;CS;30
VB07;DD04;CS;2
VC03;DD04;CS;12
VD08;DD04;CS;1
PVDL;DD05;CS;1
VA09;DD05;CS;15
VB08;DD05;CS;30
VB09;DD05;CS;8
VD10;DD05;CS;1
AVL;DD06;CS;2
DA09;DD06;CS;1
DVB;DD06;CS;3
PDA;DD06;CS;1
VA11;DD06;CS;10
VA12;DD06;CS;2
VB10;DD06;CS;9
VB11;DD06;CS;7
AIZL;DVA;CS;1
AIZR;DVA;CS;2
AVKL;DVA;CS;1
FLPL;DVA;CS;1
FLPR;DVA;CS;1
PDEL;DVA;CS;24
PDER;DVA;CS;35
PHAL;DVA;CS;2
PHAR;DVA;CS;2
PHCL;DVA;CS;6
PHCR;DVA;CS;8
PLMR;DVA;CS;5
PVCL;DVA;CS;4
PVDR;DVA;CS;3
PVM;DVA;CS;3
PVR;DVA;CS;1
RIR;DVA;CS;2
SDQR;DVA;CS;3
VB01;DVA;CS;1
AVDR;DVC;CS;1
DVB;DVC;CS;3
PVPR;DVC;CS;2
PVQR;DVC;CS;1
PVT;DVC;CS;2
RIGL;DVC;CS;1
VC01;DVC;CS;1
VC02;DVC;CS;1
VC03;DVC;CS;1
VC05;DVC;CS;2
ADEL;FLPL;CS;2
ADER;FLPL;CS;1
AIBL;FLPL;CS;1
FLPR;FLPL;CS;2
PVCR;FLPL;CS;1
SDQL;FLPL;CS;1
ADAL;FLPR;CS;1
ADER;FLPR;CS;1
FLPL;FLPR;CS;1
AIAL;HSNL;CS;1
AIMR;HSNL;CS;1
AIYR;HSNL;CS;1
ASJL;HSNL;CS;1
AVFL;HSNL;CS;1
BDUL;HSNL;CS;1
HSNR;HSNL;CS;1
PLML;HSNL;CS;1
PVQL;HSNL;CS;2
RIR;HSNL;CS;1
VC05;HSNL;CS;1
AIMR;HSNR;CS;2
AIYL;HSNR;CS;1
ASHR;HSNR;CS;1
ASJL;HSNR;CS;1
ASJR;HSNR;CS;1
AVBR;HSNR;CS;1
AVFR;HSNR;CS;1
AVJL;HSNR;CS;1
AVL;HSNR;CS;1
BDUR;HSNR;CS;4
HSNL;HSNR;CS;3
PLMR;HSNR;CS;1
PVNR;HSNR;CS;1
PVQR;HSNR;CS;1
RIFR;HSNR;CS;1
VC03;HSNR;CS;1
CEPDL;IL1DL;CS;4
IL1L;IL1DL;CS;1
IL2DL;IL1DL;CS;7
PVR;IL1DL;CS;1
URADL;IL1DL;CS;2
CEPDR;IL1DR;CS;5
IL1R;IL1DR;CS;1
IL2DR;IL1DR;CS;7
OLLR;IL1DR;CS;2
PVR;IL1DR;CS;1
URADR;IL1DR;CS;1
ADEL;IL1L;CS;1
IL1VL;IL1L;CS;1
IL2L;IL1L;CS;1
URBL;IL1L;CS;1
CEPDR;IL1R;CS;1
IL1VR;IL1R;CS;1
IL2R;IL1R;CS;1
RIAR;IL1R;CS;1
URAVR;IL1R;CS;1
URBR;IL1R;CS;3
CEPVL;IL1VL;CS;2
IL2VL;IL1VL;CS;7
OLLL;IL1VL;CS;2
OLQVL;IL1VL;CS;2
PVR;IL1VL;CS;1
URYVL;IL1VL;CS;1
CEPVR;IL1VR;CS;2
IL2VR;IL1VR;CS;6
OLLR;IL1VR;CS;1
OLQVR;IL1VR;CS;1
PVR;IL1VR;CS;1
URYVR;IL1VR;CS;1
ADEL;IL2L;CS;2
IL2VL;IL2L;CS;1
RIH;IL2L;CS;2
OLLR;IL2R;CS;1
RIH;IL2R;CS;1
URBR;IL2R;CS;1
OLQVL;IL2VL;CS;1
CEPVR;IL2VR;CS;2
IL1VR;IL2VR;CS;1
AVAL;LUAL;CS;1
AVAR;LUAL;CS;1
AVDL;LUAL;CS;1
AVDR;LUAL;CS;2
PHCL;LUAL;CS;1
VA12;LUAL;CS;2
AVAR;LUAR;CS;3
PHCR;LUAR;CS;1
PQR;LUAR;CS;1
PVCR;LUAR;CS;1
ADEL;OLLL;CS;2
CEPDL;OLLL;CS;2
CEPVL;OLLL;CS;4
SAADR;OLLL;CS;1
ADER;OLLR;CS;2
ADLR;OLLR;CS;1
CEPDR;OLLR;CS;8
CEPVR;OLLR;CS;7
IL2R;OLLR;CS;2
RIS;OLLR;CS;1
RMDL;OLLR;CS;2
SAAVL;OLLR;CS;1
VC05;OLLR;CS;1
CEPDL;OLQDL;CS;6
IL2DL;OLQDL;CS;2
IL2L;OLQDL;CS;5
RIH;OLQDL;CS;4
RIPL;OLQDL;CS;1
RIPR;OLQDL;CS;1
AIMR;OLQDR;CS;1
CEPDR;OLQDR;CS;5
IL2R;OLQDR;CS;2
RIH;OLQDR;CS;2
RIPL;OLQDR;CS;1
RIPR;OLQDR;CS;1
ADFL;OLQVL;CS;1
ADLL;OLQVL;CS;1
CEPVL;OLQVL;CS;6
IL2L;OLQVL;CS;8
IL2VL;OLQVL;CS;1
RIH;OLQVL;CS;1
CEPVR;OLQVR;CS;3
IL2R;OLQVR;CS;7
IL2VR;OLQVR;CS;2
RIH;OLQVR;CS;6
URXR;OLQVR;CS;1
AS11;PDA;CS;1
DVB;PDA;CS;1
AS11;PDB;CS;1
AVAR;PDEL;CS;1
AVKL;PDEL;CS;3
DVA;PDEL;CS;3
PLMR;PDEL;CS;2
PVCR;PDEL;CS;1
PVM;PDEL;CS;7
PVR;PDEL;CS;1
AVAR;PDER;CS;1
AVFL;PDER;CS;1
AVKL;PDER;CS;1
PDEL;PDER;CS;1
PLMR;PDER;CS;3
PVM;PDER;CS;8
PVR;PDER;CS;1
AVG;PHAL;CS;2
PHAR;PHAL;CS;6
PHAL;PHAR;CS;5
LUAL;PHBL;CS;1
PHAL;PHBL;CS;5
PHAR;PHBL;CS;1
PHBR;PHBL;CS;1
PHAL;PHBR;CS;5
PHAR;PHBR;CS;5
PHBL;PHBR;CS;1
DVB;PHCL;CS;1
PHCR;PHCL;CS;1
AVJL;PLMR;CS;2
SMBVL;PLNL;CS;1
AVDR;PQR;CS;1
LUAR;PQR;CS;1
PVNL;PQR;CS;1
PVNR;PQR;CS;2
ADLR;PVCL;CS;2
ALML;PVCL;CS;4
AVAL;PVCL;CS;10
AVAR;PVCL;CS;7
AVDL;PVCL;CS;1
AVG;PVCL;CS;1
AVJL;PVCL;CS;1
AVJR;PVCL;CS;2
AVM;PVCL;CS;4
BDUR;PVCL;CS;2
DVA;PVCL;CS;3
FLPR;PVCL;CS;2
PDER;PVCL;CS;1
PHBL;PVCL;CS;13
PHBR;PVCL;CS;6
PHCL;PVCL;CS;2
PLMR;PVCL;CS;2
PVCR;PVCL;CS;3
PVDL;PVCL;CS;1
PVDR;PVCL;CS;13
PVM;PVCL;CS;2
PVNL;PVCL;CS;1
PVNR;PVCL;CS;1
PVPR;PVCL;CS;4
RIFR;PVCL;CS;1
VA12;PVCL;CS;2
VD13;PVCL;CS;1
ALML;PVCR;CS;2
ALMR;PVCR;CS;3
AQR;PVCR;CS;2
AVAL;PVCR;CS;6
AVAR;PVCR;CS;5
AVEL;PVCR;CS;1
AVJL;PVCR;CS;2
AVJR;PVCR;CS;4
AVM;PVCR;CS;5
DVA;PVCR;CS;1
LUAR;PVCR;CS;3
PDER;PVCR;CS;1
PHBR;PVCR;CS;3
PHCR;PVCR;CS;8
PVCL;PVCR;CS;2
PVDL;PVCR;CS;6
PVDR;PVCR;CS;10
PVPL;PVCR;CS;3
PVPR;PVCR;CS;7
PVR;PVCR;CS;1
PVWR;PVCR;CS;1
RIFR;PVCR;CS;1
VA12;PVCR;CS;3
VB11;PVCR;CS;1
VC02;PVCR;CS;1
VD13;PVCR;CS;1
PVCR;PVDL;CS;1
PVDR;PVDL;CS;1
AVKL;PVM;CS;1
PDEL;PVM;CS;2
AVFL;PVNL;CS;2
AVHR;PVNL;CS;1
AVM;PVNL;CS;1
BDUL;PVNL;CS;2
BDUR;PVNL;CS;4
LUAL;PVNL;CS;1
PQR;PVNL;CS;1
PVNR;PVNL;CS;1
AIMR;PVNR;CS;1
AVBL;PVNR;CS;1
AVG;PVNR;CS;2
AVJL;PVNR;CS;1
BDUL;PVNR;CS;2
BDUR;PVNR;CS;1
HSNR;PVNR;CS;2
PDA;PVNR;CS;1
PVNL;PVNR;CS;5
VA11;PVNR;CS;2
VC03;PVNR;CS;1
AQR;PVPL;CS;1
AVHR;PVPL;CS;3
DVB;PVPL;CS;2
RIFL;PVPL;CS;3
RIR;PVPL;CS;1
ADFR;PVPR;CS;1
ASHR;PVPR;CS;1
AVG;PVPR;CS;1
AVHL;PVPR;CS;2
AVL;PVPR;CS;1
RIFR;PVPR;CS;4
VC03;PVPR;CS;1
AIML;PVQL;CS;1
ASJL;PVQL;CS;14
AVFL;PVQL;CS;1
AVFR;PVQL;CS;1
AVHL;PVQL;CS;1
AVKR;PVQL;CS;1
PHAL;PVQL;CS;2
PHAR;PVQL;CS;2
ASJR;PVQR;CS;13
AVFL;PVQR;CS;1
AVG;PVQR;CS;1
AVHL;PVQR;CS;2
AVJR;PVQR;CS;1
HSNR;PVQR;CS;1
PVPR;PVQR;CS;1
VC02;PVQR;CS;1
VC03;PVQR;CS;4
ADER;PVR;CS;1
AVM;PVR;CS;3
DVA;PVR;CS;3
IL1DL;PVR;CS;1
LUAR;PVR;CS;1
PDEL;PVR;CS;2
PVCR;PVR;CS;1
PVM;PVR;CS;1
SMDVL;PVR;CS;1
AVEL;PVT;CS;1
AVG;PVT;CS;1
DVC;PVT;CS;1
PVNL;PVT;CS;1
PVNR;PVT;CS;2
PVQR;PVT;CS;1
PVWL;PVT;CS;2
PVWR;PVT;CS;1
RMFL;PVT;CS;1
VA09;PVT;CS;1
VB10;PVT;CS;1
VC01;PVT;CS;2
VC02;PVT;CS;2
VC05;PVT;CS;1
AVL;PVWL;CS;1
LUAL;PVWL;CS;1
LUAR;PVWL;CS;1
PVNL;PVWL;CS;1
PVNR;PVWL;CS;2
PVCR;PVWR;CS;1
PVWL;PVWR;CS;1
ADEL;RIAL;CS;1
ADFL;RIAL;CS;15
AIBR;RIAL;CS;1
AIYL;RIAL;CS;7
AIZL;RIAL;CS;8
AQR;RIAL;CS;3
ASHL;RIAL;CS;4
AUAL;RIAL;CS;5
AWBL;RIAL;CS;3
AWCL;RIAL;CS;3
BAGR;RIAL;CS;5
DVA;RIAL;CS;1
IL2VL;RIAL;CS;1
RIAR;RIAL;CS;4
RIBL;RIAL;CS;3
RIH;RIAL;CS;11
RIR;RIAL;CS;5
RIVL;RIAL;CS;1
RIVR;RIAL;CS;2
RMDL;RIAL;CS;4
RMDR;RIAL;CS;3
SMDDL;RIAL;CS;1
SMDDR;RIAL;CS;2
SMDVL;RIAL;CS;3
SMDVR;RIAL;CS;7
URXL;RIAL;CS;8
URYVL;RIAL;CS;1
ADFR;RIAR;CS;16
AIYR;RIAR;CS;6
AIZR;RIAR;CS;7
AQR;RIAR;CS;2
ASEL;RIAR;CS;1
ASHR;RIAR;CS;2
AUAR;RIAR;CS;6
AWBR;RIAR;CS;1
BAGL;RIAR;CS;5
DVA;RIAR;CS;2
IL2VR;RIAR;CS;2
PVPR;RIAR;CS;2
RIAL;RIAR;CS;1
RIBR;RIAR;CS;2
RIH;RIAR;CS;8
RIR;RIAR;CS;1
RIVL;RIAR;CS;1
RIVR;RIAR;CS;2
RMDL;RIAR;CS;3
RMDR;RIAR;CS;7
SMDDL;RIAR;CS;2
SMDDR;RIAR;CS;1
SMDVL;RIAR;CS;8
SMDVR;RIAR;CS;5
URXR;RIAR;CS;3
URYVR;RIAR;CS;1
AIBR;RIBL;CS;4
AINL;RIBL;CS;1
AINR;RIBL;CS;2
AIYL;RIBL;CS;4
ASIL;RIBL;CS;1
AUAL;RIBL;CS;9
BAGL;RIBL;CS;1
BAGR;RIBL;CS;4
CEPDL;RIBL;CS;2
DVC;RIBL;CS;1
IL2DL;RIBL;CS;1
OLLL;RIBL;CS;8
RIGL;RIBL;CS;1
RIH;RIBL;CS;5
RIML;RIBL;CS;1
RIS;RIBL;CS;3
RMED;RIBL;CS;1
URYDL;RIBL;CS;1
URYVL;RIBL;CS;2
AIBL;RIBR;CS;4
AINL;RIBR;CS;2
AIYR;RIBR;CS;2
AUAR;RIBR;CS;13
BAGL;RIBR;CS;7
CEPDR;RIBR;CS;1
DVC;RIBR;CS;1
OLLR;RIBR;CS;10
RIGR;RIBR;CS;1
RIH;RIBR;CS;4
RIMR;RIBR;CS;1
RIS;RIBR;CS;5
RMED;RIBR;CS;1
URYDR;RIBR;CS;1
URYVR;RIBR;CS;1
ADAL;RICL;CS;2
ADAR;RICL;CS;1
ADLR;RICL;CS;1
CEPDL;RICL;CS;2
CEPDR;RICL;CS;4
CEPVL;RICL;CS;7
CEPVR;RICL;CS;2
IL2L;RICL;CS;1
OLQDR;RICL;CS;1
OLQVL;RICL;CS;1
URXL;RICL;CS;1
ADAL;RICR;CS;1
ADLR;RICR;CS;1
CEPDL;RICR;CS;4
CEPDR;RICR;CS;3
CEPVL;RICR;CS;4
CEPVR;RICR;CS;4
IL2DR;RICR;CS;1
OLQDL;RICR;CS;1
OLQDR;RICR;CS;1
OLQVR;RICR;CS;1
SDQL;RICR;CS;1
SDQR;RICR;CS;1
URBL;RICR;CS;1
URBR;RICR;CS;1
AINR;RID;CS;1
AVM;RID;CS;1
PVCL;RID;CS;5
PVCR;RID;CS;5
RMGL;RID;CS;1
ADEL;RIFL;CS;1
AIAL;RIFL;CS;1
AIBL;RIFL;CS;1
AIML;RIFL;CS;1
HSNL;RIFL;CS;3
PVNL;RIFL;CS;1
AIAR;RIFR;CS;2
AIMR;RIFR;CS;1
ASKR;RIFR;CS;1
AVJL;RIFR;CS;1
AWAR;RIFR;CS;2
HSNR;RIFR;CS;4
PVQR;RIFR;CS;1
ADEL;RIGL;CS;5
ADER;RIGL;CS;7
ADFL;RIGL;CS;1
AIZL;RIGL;CS;1
AVAR;RIGL;CS;1
AVHR;RIGL;CS;1
BAGL;RIGL;CS;1
BAGR;RIGL;CS;5
DVC;RIGL;CS;5
PVPL;RIGL;CS;2
PVT;RIGL;CS;2
RIR;RIGL;CS;1
URXL;RIGL;CS;3
ADEL;RIGR;CS;6
ADER;RIGR;CS;4
ADFR;RIGR;CS;3
AIBL;RIGR;CS;1
AWAR;RIGR;CS;1
BAGL;RIGR;CS;4
DVC;RIGR;CS;5
PVPR;RIGR;CS;1
PVT;RIGR;CS;3
RIBR;RIGR;CS;1
RMFL;RIGR;CS;1
URXR;RIGR;CS;2
ADEL;RIH;CS;2
ADER;RIH;CS;1
IL1DL;RIH;CS;1
IL2L;RIH;CS;7
IL2R;RIH;CS;6
IL2VL;RIH;CS;2
IL2VR;RIH;CS;3
OLQVL;RIH;CS;1
OLQVR;RIH;CS;2
PVT;RIH;CS;1
RIBR;RIH;CS;1
URYVL;RIH;CS;1
ADAL;RIML;CS;3
AIBL;RIML;CS;2
AIBR;RIML;CS;16
AIZL;RIML;CS;4
ASHL;RIML;CS;1
AVKL;RIML;CS;2
AVKR;RIML;CS;2
HSNL;RIML;CS;2
RICL;RIML;CS;1
RIFL;RIML;CS;4
RIS;RIML;CS;1
SAADL;RIML;CS;3
SAADR;RIML;CS;4
SAAVL;RIML;CS;2
SAAVR;RIML;CS;5
VB01;RIML;CS;2
ADAR;RIMR;CS;5
AIBL;RIMR;CS;13
AIBR;RIMR;CS;1
AIZR;RIMR;CS;4
AVHL;RIMR;CS;1
AVKL;RIMR;CS;1
AVKR;RIMR;CS;2
DVA;RIMR;CS;1
PVPR;RIMR;CS;1
RICL;RIMR;CS;3
RIFR;RIMR;CS;4
RIS;RIMR;CS;4
RMDR;RIMR;CS;2
SAADL;RIMR;CS;6
SAADR;RIMR;CS;5
SAAVL;RIMR;CS;12
SAAVR;RIMR;CS;2
ADAL;RIPL;CS;1
ADLL;RIPL;CS;1
ASHL;RIPL;CS;1
CEPDL;RIPL;CS;2
CEPVL;RIPL;CS;1
IL1DL;RIPL;CS;2
IL1VL;RIPL;CS;4
IL2DL;RIPL;CS;10
IL2VL;RIPL;CS;11
OLQVL;RIPL;CS;1
PVR;RIPL;CS;3
RIH;RIPL;CS;5
URADL;RIPL;CS;3
URAVL;RIPL;CS;3
ADAR;RIPR;CS;1
CEPVR;RIPR;CS;1
IL1DR;RIPR;CS;5
IL1VR;RIPR;CS;6
IL2DR;RIPR;CS;11
IL2VR;RIPR;CS;15
OLQVR;RIPR;CS;2
PVR;RIPR;CS;3
RIFR;RIPR;CS;1
RIH;RIPR;CS;6
URADR;RIPR;CS;3
URAVR;RIPR;CS;3
URXR;RIPR;CS;3
ADFL;RIR;CS;2
ADFR;RIR;CS;3
AVHL;RIR;CS;3
AVHR;RIR;CS;4
AWAR;RIR;CS;2
AWBR;RIR;CS;2
DVA;RIR;CS;3
RIGL;RIR;CS;2
RIGR;RIR;CS;1
RMGR;RIR;CS;1
AVJL;RIS;CS;1
CEPDL;RIS;CS;1
CEPDR;RIS;CS;1
PVCL;RIS;CS;2
RIMR;RIS;CS;1
RMDR;RIS;CS;1
SDQL;RIS;CS;3
URYVL;RIS;CS;1
ADEL;RIVL;CS;1
CEPVR;RIVL;CS;1
RIAL;RIVL;CS;2
RIAR;RIVL;CS;1
SMDVL;RIVL;CS;1
ADAR;RIVR;CS;1
ADEL;RIVR;CS;1
RIAL;RIVR;CS;4
RICL;RIVR;CS;1
SMDVR;RIVR;CS;1
ALMR;RMDDL;CS;1
CEPDR;RMDDL;CS;1
CEPVL;RMDDL;CS;4
IL1L;RMDDL;CS;5
IL1R;RMDDL;CS;3
IL1VL;RMDDL;CS;5
OLLL;RMDDL;CS;7
OLQDR;RMDDL;CS;3
RIAL;RMDDL;CS;12
RIAR;RMDDL;CS;10
RIS;RMDDL;CS;1
RIVR;RMDDL;CS;1
RMDR;RMDDL;CS;1
RMDVR;RMDDL;CS;4
SMDVR;RMDDL;CS;2
URYDR;RMDDL;CS;3
URYVL;RMDDL;CS;4
ALML;RMDDR;CS;1
CEPVR;RMDDR;CS;2
IL1DL;RMDDR;CS;1
IL1R;RMDDR;CS;2
IL1VR;RMDDR;CS;10
OLLR;RMDDR;CS;10
OLQDL;RMDDR;CS;4
RIAL;RMDDR;CS;7
RIAR;RMDDR;CS;11
RMDL;RMDDR;CS;1
RMDVL;RMDDR;CS;6
SMDVL;RMDDR;CS;1
URBL;RMDDR;CS;1
URYDL;RMDDR;CS;4
URYVR;RMDDR;CS;6
ADEL;RMDL;CS;4
IL1L;RMDL;CS;1
IL1R;RMDL;CS;4
IL2L;RMDL;CS;3
IL2R;RMDL;CS;2
OLLL;RMDL;CS;2
OLLR;RMDL;CS;3
RIAL;RMDL;CS;6
RIAR;RMDL;CS;3
RIML;RMDL;CS;1
RIMR;RMDL;CS;3
RIS;RMDL;CS;2
RIVL;RMDL;CS;2
RMDR;RMDL;CS;1
RMFR;RMDL;CS;2
RMGL;RMDL;CS;1
RMGR;RMDL;CS;4
URBR;RMDL;CS;1
ADER;RMDR;CS;2
ALA;RMDR;CS;1
AVKR;RMDR;CS;1
IL1L;RMDR;CS;3
IL1R;RMDR;CS;2
IL2L;RMDR;CS;1
RIAL;RMDR;CS;6
RIAR;RMDR;CS;8
RIML;RMDR;CS;1
RIMR;RMDR;CS;1
RIS;RMDR;CS;4
RIVR;RMDR;CS;1
RMDL;RMDR;CS;3
RMFL;RMDR;CS;3
RMGL;RMDR;CS;3
RMGR;RMDR;CS;2
RMHL;RMDR;CS;1
URBR;RMDR;CS;1
URXR;RMDR;CS;1
CEPDL;RMDVL;CS;3
IL1DL;RMDVL;CS;4
IL1L;RMDVL;CS;4
IL1R;RMDVL;CS;1
OLLL;RMDVL;CS;1
OLQVR;RMDVL;CS;4
RIAL;RMDVL;CS;9
RIAR;RMDVL;CS;12
RMDDR;RMDVL;CS;12
RMGL;RMDVL;CS;3
URAVR;RMDVL;CS;1
URYDL;RMDVL;CS;6
URYVR;RMDVL;CS;4
CEPDR;RMDVR;CS;2
IL1DR;RMDVR;CS;5
IL1L;RMDVR;CS;2
IL1R;RMDVR;CS;4
OLLR;RMDVR;CS;3
OLQVL;RMDVR;CS;4
RIAL;RMDVR;CS;11
RIAR;RMDVR;CS;10
RIVR;RMDVR;CS;1
RMDDL;RMDVR;CS;7
RMGR;RMDVR;CS;5
URADR;RMDVR;CS;1
URYDR;RMDVR;CS;5
URYVL;RMDVR;CS;2
IL2DR;RMED;CS;1
SMBDL;RMED;CS;3
SMBDR;RMED;CS;4
URADR;RMED;CS;1
IL1R;RMEL;CS;2
IL2DL;RMEL;CS;4
IL2DR;RMEL;CS;2
IL2R;RMEL;CS;2
IL2VL;RMEL;CS;2
IL2VR;RMEL;CS;3
OLLL;RMEL;CS;2
URADL;RMEL;CS;1
URAVL;RMEL;CS;1
IL1L;RMER;CS;1
IL1VR;RMER;CS;1
IL2DL;RMER;CS;3
IL2DR;RMER;CS;2
IL2L;RMER;CS;2
IL2VL;RMER;CS;4
IL2VR;RMER;CS;2
OLLR;RMER;CS;2
OLQVR;RMER;CS;1
RIH;RMER;CS;2
RMDL;RMER;CS;1
RMHR;RMER;CS;1
URADR;RMER;CS;1
URAVL;RMER;CS;1
URAVR;RMER;CS;2
IL2DR;RMEV;CS;1
IL2L;RMEV;CS;2
IL2R;RMEV;CS;1
IL2VL;RMEV;CS;1
IL2VR;RMEV;CS;3
PVT;RMEV;CS;1
RIH;RMEV;CS;1
RIVR;RMEV;CS;1
SMBVL;RMEV;CS;5
SMBVR;RMEV;CS;3
URAVL;RMEV;CS;2
URAVR;RMEV;CS;2
AVKR;RMFL;CS;1
DVC;RMFL;CS;2
PVT;RMFL;CS;2
RIGL;RMFL;CS;1
RIMR;RMFL;CS;1
RMDL;RMFL;CS;1
SAADR;RMFL;CS;1
SDQL;RMFL;CS;1
VB01;RMFL;CS;2
AVKL;RMFR;CS;1
DVC;RMFR;CS;4
PVT;RMFR;CS;3
RICL;RMFR;CS;1
RIML;RMFR;CS;1
RIMR;RMFR;CS;1
SAAVL;RMFR;CS;2
ADEL;RMGL;CS;1
AIAL;RMGL;CS;1
ALML;RMGL;CS;1
CEPDL;RMGL;CS;4
PVQL;RMGL;CS;1
RMHR;RMGL;CS;1
SAADR;RMGL;CS;1
URXL;RMGL;CS;2
AIMR;RMGR;CS;2
ASHR;RMGR;CS;2
CEPDR;RMGR;CS;1
HSNR;RMGR;CS;1
PVPR;RMGR;CS;1
RMFL;RMGR;CS;1
SAADL;RMGR;CS;1
URXR;RMGR;CS;1
ADEL;RMHL;CS;1
CEPDR;RMHL;CS;4
CEPVL;RMHL;CS;1
IL1R;RMHL;CS;1
RIGR;RMHL;CS;4
SDQR;RMHL;CS;2
ALNR;RMHR;CS;1
CEPDL;RMHR;CS;4
CEPDR;RMHR;CS;1
CEPVR;RMHR;CS;2
OLQDR;RMHR;CS;1
RIGL;RMHR;CS;3
RMGL;RMHR;CS;1
SDQR;RMHR;CS;1
AIBL;SAADL;CS;2
AIBR;SAADL;CS;1
AVKR;SAADL;CS;1
BDUL;SAADL;CS;1
PLNL;SAADL;CS;5
RIVR;SAADL;CS;2
SMBVL;SAADL;CS;3
VB01;SAADL;CS;9
AIBL;SAADR;CS;2
AVKL;SAADR;CS;1
DVA;SAADR;CS;1
PLNR;SAADR;CS;4
RIAR;SAADR;CS;1
RIML;SAADR;CS;1
RIVL;SAADR;CS;3
SMBVR;SAADR;CS;4
VB01;SAADR;CS;4
ALNL;SAAVL;CS;3
DVA;SAAVL;CS;1
RIML;SAAVL;CS;3
RIMR;SAAVL;CS;3
SMBDR;SAAVL;CS;3
ADER;SAAVR;CS;1
ALNR;SAAVR;CS;2
DVA;SAAVR;CS;1
RIML;SAAVR;CS;2
